variant,normal_score,flipped_score,antisym_score,symmetric_order_score,backbone,pair_index,dataset_index
attention_without_norm,1.8316885232925415,1.6034601926803589,0.11411416530609131,1.7175743579864502,Ouro 2.6B Thinking,165,
mean_with_norm,1.1666507720947266,1.5733590126037598,-0.2033541202545166,1.3700048923492432,Ouro 2.6B Thinking,165,
mean_without_norm,1.710992693901062,1.9501837491989136,-0.11959552764892578,1.8305882215499878,Ouro 2.6B Thinking,165,
attention_with_norm,1.6060072183609009,0.8246438503265381,0.3906816840171814,1.2153255343437195,Ouro 2.6B Thinking,166,
attention_without_norm,1.9645435810089111,1.6394789218902588,0.16253232955932617,1.802011251449585,Ouro 2.6B Thinking,166,
mean_with_norm,2.16980242729187,0.3390691578388214,0.9153666347265244,1.2544357925653458,Ouro 2.6B Thinking,166,
mean_without_norm,2.538743734359741,1.314961552619934,0.6118910908699036,1.9268526434898376,Ouro 2.6B Thinking,166,
attention_with_norm,1.4626083374023438,0.40259018540382385,0.53000907599926,0.9325992614030838,Ouro 2.6B Thinking,167,
attention_without_norm,1.9020822048187256,1.5688421726226807,0.16662001609802246,1.7354621887207031,Ouro 2.6B Thinking,167,
mean_with_norm,1.27193284034729,0.5157244801521301,0.37810418009757996,0.8938286602497101,Ouro 2.6B Thinking,167,
mean_without_norm,1.7925324440002441,1.3787230253219604,0.20690470933914185,1.5856277346611023,Ouro 2.6B Thinking,167,
attention_with_norm,-0.4854954779148102,3.2245469093322754,-1.8550211936235428,1.3695257157087326,Ouro 2.6B Thinking,168,
attention_without_norm,0.46331363916397095,3.391556739807129,-1.464121550321579,1.92743518948555,Ouro 2.6B Thinking,168,
mean_with_norm,-0.23794950544834137,2.4757497310638428,-1.356849618256092,1.1189001128077507,Ouro 2.6B Thinking,168,
mean_without_norm,0.4512098729610443,2.8062081336975098,-1.1774991303682327,1.628709003329277,Ouro 2.6B Thinking,168,
attention_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,169,
attention_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,169,
mean_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,169,
mean_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,169,
attention_with_norm,-0.44377902150154114,3.6229310035705566,-2.033355012536049,1.5895759910345078,Ouro 2.6B Thinking,170,
attention_without_norm,0.15502037107944489,3.9037606716156006,-1.8743701502680779,2.0293905213475227,Ouro 2.6B Thinking,170,
mean_with_norm,-0.6830368638038635,3.673187017440796,-2.1781119406223297,1.4950750768184662,Ouro 2.6B Thinking,170,
mean_without_norm,-0.03486448526382446,3.8132946491241455,-1.924079567193985,1.8892150819301605,Ouro 2.6B Thinking,170,
attention_with_norm,4.000820159912109,-0.8586223721504211,2.4297212660312653,1.5710988938808441,Ouro 2.6B Thinking,171,
attention_without_norm,4.102418422698975,-0.5142221450805664,2.3083202838897705,1.794098138809204,Ouro 2.6B Thinking,171,
mean_with_norm,4.016207218170166,-1.0572223663330078,2.536714792251587,1.479492425918579,Ouro 2.6B Thinking,171,
mean_without_norm,4.101388931274414,-0.7094276547431946,2.4054082930088043,1.6959806382656097,Ouro 2.6B Thinking,171,
attention_with_norm,1.8171082735061646,0.8494381904602051,0.48383504152297974,1.3332732319831848,Ouro 2.6B Thinking,172,
attention_without_norm,2.113351583480835,1.3028452396392822,0.40525317192077637,1.7080984115600586,Ouro 2.6B Thinking,172,
mean_with_norm,1.3598288297653198,1.3065500259399414,0.02663940191268921,1.3331894278526306,Ouro 2.6B Thinking,172,
mean_without_norm,1.6155887842178345,1.6379472017288208,-0.011179208755493164,1.6267679929733276,Ouro 2.6B Thinking,172,
attention_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,173,
attention_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,173,
mean_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,173,
mean_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,173,
attention_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,174,
attention_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,174,
mean_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,174,
mean_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,174,
attention_with_norm,2.061105966567993,0.43963631987571716,0.810734823346138,1.2503711432218552,Ouro 2.6B Thinking,175,
attention_without_norm,2.4692916870117188,1.0916520357131958,0.6888198256492615,1.7804718613624573,Ouro 2.6B Thinking,175,
mean_with_norm,1.873728632926941,0.23168127238750458,0.8210236802697182,1.0527049526572227,Ouro 2.6B Thinking,175,
mean_without_norm,2.1569137573242188,1.1073715686798096,0.5247710943222046,1.6321426630020142,Ouro 2.6B Thinking,175,
attention_with_norm,1.5179516077041626,0.5732998251914978,0.4723258912563324,1.0456257164478302,Ouro 2.6B Thinking,176,
attention_without_norm,1.95079505443573,1.3267048597335815,0.3120450973510742,1.6387499570846558,Ouro 2.6B Thinking,176,
mean_with_norm,1.2440922260284424,0.8717424273490906,0.1861748993396759,1.0579173266887665,Ouro 2.6B Thinking,176,
mean_without_norm,1.6465368270874023,1.3931448459625244,0.12669599056243896,1.5198408365249634,Ouro 2.6B Thinking,176,
attention_with_norm,0.6455259919166565,1.1162068843841553,-0.2353404462337494,0.8808664381504059,Ouro 2.6B Thinking,177,
attention_without_norm,1.2132508754730225,1.8991265296936035,-0.3429378271102905,1.556188702583313,Ouro 2.6B Thinking,177,
mean_with_norm,0.738565981388092,1.266637921333313,-0.2640359699726105,1.0026019513607025,Ouro 2.6B Thinking,177,
mean_without_norm,1.0978745222091675,1.7825521230697632,-0.34233880043029785,1.4402133226394653,Ouro 2.6B Thinking,177,
attention_with_norm,0.1834898144006729,2.4543097019195557,-1.1354099437594414,1.3188997581601143,Ouro 2.6B Thinking,178,
attention_without_norm,0.9049980640411377,2.67579984664917,-0.8854008913040161,1.7903989553451538,Ouro 2.6B Thinking,178,
mean_with_norm,0.24749039113521576,2.109830617904663,-0.9311701133847237,1.1786605045199394,Ouro 2.6B Thinking,178,
mean_without_norm,0.7505404353141785,2.361208200454712,-0.8053338825702667,1.5558743178844452,Ouro 2.6B Thinking,178,
attention_with_norm,1.7108235359191895,0.534221887588501,0.5883008241653442,1.1225227117538452,Ouro 2.6B Thinking,179,
attention_without_norm,2.3306918144226074,1.3167732954025269,0.5069592595100403,1.8237325549125671,Ouro 2.6B Thinking,179,
mean_with_norm,0.980413019657135,1.0545397996902466,-0.037063390016555786,1.0174764096736908,Ouro 2.6B Thinking,179,
mean_without_norm,1.9067707061767578,1.534545660018921,0.18611252307891846,1.7206581830978394,Ouro 2.6B Thinking,179,
attention_with_norm,2.837681293487549,-0.7163576483726501,1.7770194709300995,1.0606618225574493,Ouro 2.6B Thinking,180,
attention_without_norm,2.9546782970428467,0.4842480719089508,1.235215112566948,1.7194631844758987,Ouro 2.6B Thinking,180,
mean_with_norm,2.3960273265838623,-0.0979054793715477,1.246966402977705,1.1490609236061573,Ouro 2.6B Thinking,180,
mean_without_norm,2.557863473892212,0.8119910359382629,0.8729362189769745,1.6849272549152374,Ouro 2.6B Thinking,180,
attention_with_norm,0.9439470767974854,1.3284845352172852,-0.1922687292098999,1.1362158060073853,Ouro 2.6B Thinking,181,
attention_without_norm,1.4540684223175049,1.5930063724517822,-0.06946897506713867,1.5235373973846436,Ouro 2.6B Thinking,181,
mean_with_norm,0.9489348530769348,1.1949520111083984,-0.12300857901573181,1.0719434320926666,Ouro 2.6B Thinking,181,
mean_without_norm,1.3776803016662598,1.426303744316101,-0.024311721324920654,1.4019920229911804,Ouro 2.6B Thinking,181,
attention_with_norm,2.3263297080993652,0.28843215107917786,1.0189487785100937,1.3073809295892715,Ouro 2.6B Thinking,182,
attention_without_norm,2.500471353530884,1.394045114517212,0.5532131195068359,1.9472582340240479,Ouro 2.6B Thinking,182,
mean_with_norm,2.564056873321533,0.0981149896979332,1.2329709418118,1.3310859315097332,Ouro 2.6B Thinking,182,
mean_without_norm,2.8685576915740967,1.0644643306732178,0.9020466804504395,1.9665110111236572,Ouro 2.6B Thinking,182,
attention_with_norm,2.012566328048706,0.39174818992614746,0.8104090690612793,1.2021572589874268,Ouro 2.6B Thinking,183,
attention_without_norm,2.6019070148468018,1.2107863426208496,0.6955603361129761,1.9063466787338257,Ouro 2.6B Thinking,183,
mean_with_norm,1.582749605178833,0.7832225561141968,0.3997635245323181,1.182986080646515,Ouro 2.6B Thinking,183,
mean_without_norm,1.9200868606567383,1.686108946800232,0.11698895692825317,1.803097903728485,Ouro 2.6B Thinking,183,
attention_with_norm,2.981457471847534,-0.4194489121437073,1.7004531919956207,1.2810042798519135,Ouro 2.6B Thinking,184,
attention_without_norm,3.1303136348724365,0.07815264165401459,1.526080496609211,1.6042331382632256,Ouro 2.6B Thinking,184,
mean_with_norm,2.8268344402313232,-0.11347071826457977,1.4701525792479515,1.3566818609833717,Ouro 2.6B Thinking,184,
mean_without_norm,2.9390084743499756,0.30406880378723145,1.317469835281372,1.6215386390686035,Ouro 2.6B Thinking,184,
attention_with_norm,1.792726755142212,0.9024916291236877,0.4451175630092621,1.3476091921329498,Ouro 2.6B Thinking,185,
attention_without_norm,2.2260026931762695,1.3993148803710938,0.4133439064025879,1.8126587867736816,Ouro 2.6B Thinking,185,
mean_with_norm,1.2346645593643188,1.1802146434783936,0.027224957942962646,1.2074396014213562,Ouro 2.6B Thinking,185,
mean_without_norm,1.7626430988311768,1.6008944511413574,0.08087432384490967,1.681768774986267,Ouro 2.6B Thinking,185,
attention_with_norm,1.5637184381484985,1.0647029876708984,0.24950772523880005,1.3142107129096985,Ouro 2.6B Thinking,186,
attention_without_norm,2.073568105697632,1.7069122791290283,0.18332791328430176,1.89024019241333,Ouro 2.6B Thinking,186,
mean_with_norm,0.6609777808189392,1.572778582572937,-0.4559004008769989,1.116878181695938,Ouro 2.6B Thinking,186,
mean_without_norm,1.6786894798278809,1.941942811012268,-0.1316266655921936,1.8103161454200745,Ouro 2.6B Thinking,186,
attention_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,187,
attention_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,187,
mean_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,187,
mean_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Ouro 2.6B Thinking,187,
attention_with_norm,1.8431522846221924,0.625700831413269,0.6087257266044617,1.2344265580177307,Ouro 2.6B Thinking,188,
attention_without_norm,1.9572710990905762,0.957446277141571,0.49991241097450256,1.4573586881160736,Ouro 2.6B Thinking,188,
mean_with_norm,1.8939323425292969,0.5519559383392334,0.6709882020950317,1.2229441404342651,Ouro 2.6B Thinking,188,
mean_without_norm,2.011833906173706,0.9578031301498413,0.5270153880119324,1.4848185181617737,Ouro 2.6B Thinking,188,
attention_with_norm,-0.10052543133497238,1.767838716506958,-0.9341820739209652,0.8336566425859928,Ouro 2.6B Thinking,189,
attention_without_norm,0.8318395018577576,2.25129771232605,-0.7097291052341461,1.5415686070919037,Ouro 2.6B Thinking,189,
mean_with_norm,0.013980940915644169,1.7366065979003906,-0.8613128284923732,0.8752937694080174,Ouro 2.6B Thinking,189,
mean_without_norm,0.603193998336792,2.1518964767456055,-0.7743512392044067,1.3775452375411987,Ouro 2.6B Thinking,189,
attention_with_norm,0.19176463782787323,2.220503568649292,-1.0143694654107094,1.2061341032385826,Ouro 2.6B Thinking,190,
attention_without_norm,0.8558189272880554,2.6632752418518066,-0.9037281572818756,1.759547084569931,Ouro 2.6B Thinking,190,
mean_with_norm,0.44554921984672546,1.5103213787078857,-0.5323860794305801,0.9779352992773056,Ouro 2.6B Thinking,190,
mean_without_norm,0.8534790277481079,1.8799383640289307,-0.5132296681404114,1.3667086958885193,Ouro 2.6B Thinking,190,
attention_with_norm,0.37553101778030396,1.5650720596313477,-0.5947705209255219,0.9703015387058258,Ouro 2.6B Thinking,191,
attention_without_norm,1.3021891117095947,2.110666513442993,-0.4042387008666992,1.706427812576294,Ouro 2.6B Thinking,191,
mean_with_norm,0.2863638401031494,1.437474250793457,-0.5755552053451538,0.8619190454483032,Ouro 2.6B Thinking,191,
mean_without_norm,1.3011362552642822,1.9072022438049316,-0.3030329942703247,1.604169249534607,Ouro 2.6B Thinking,191,
attention_with_norm,1.7854347229003906,0.5858257412910461,0.5998044908046722,1.1856302320957184,Ouro 2.6B Thinking,192,
attention_without_norm,2.1777782440185547,1.4892096519470215,0.3442842960357666,1.833493947982788,Ouro 2.6B Thinking,192,
mean_with_norm,1.4571211338043213,0.7843174338340759,0.3364018499851227,1.1207192838191986,Ouro 2.6B Thinking,192,
mean_without_norm,2.0609586238861084,1.543818712234497,0.25856995582580566,1.8023886680603027,Ouro 2.6B Thinking,192,
attention_with_norm,1.3700618743896484,1.6751399040222168,-0.15253901481628418,1.5226008892059326,Ouro 2.6B Thinking,193,
attention_without_norm,1.6483794450759888,2.3606700897216797,-0.35614532232284546,2.0045247673988342,Ouro 2.6B Thinking,193,
mean_with_norm,1.410473346710205,1.015154242515564,0.19765955209732056,1.2128137946128845,Ouro 2.6B Thinking,193,
mean_without_norm,1.7398350238800049,1.8967969417572021,-0.07848095893859863,1.8183159828186035,Ouro 2.6B Thinking,193,
attention_with_norm,1.6324374675750732,1.0852465629577637,0.2735954523086548,1.3588420152664185,Ouro 2.6B Thinking,194,
attention_without_norm,2.2505955696105957,1.5082470178604126,0.37117427587509155,1.8794212937355042,Ouro 2.6B Thinking,194,
mean_with_norm,1.461540699005127,1.277893304824829,0.09182369709014893,1.369717001914978,Ouro 2.6B Thinking,194,
mean_without_norm,2.0378119945526123,1.6986773014068604,0.16956734657287598,1.8682446479797363,Ouro 2.6B Thinking,194,
attention_with_norm,2.9648282527923584,0.0976838693022728,1.4335721917450428,1.5312560610473156,Ouro 2.6B Thinking,195,
attention_without_norm,3.0778629779815674,0.5887078642845154,1.244577556848526,1.8332854211330414,Ouro 2.6B Thinking,195,
mean_with_norm,2.692732095718384,0.02470405399799347,1.3340140208601952,1.3587180748581886,Ouro 2.6B Thinking,195,
mean_without_norm,2.787526845932007,0.46756190061569214,1.1599824726581573,1.6275443732738495,Ouro 2.6B Thinking,195,
attention_with_norm,2.4245588779449463,1.0129039287567139,0.7058274745941162,1.71873140335083,Ouro 2.6B Thinking,196,
attention_without_norm,1.9525355100631714,1.7157535552978516,0.11839097738265991,1.8341445326805115,Ouro 2.6B Thinking,196,
mean_with_norm,2.211681842803955,0.9569109678268433,0.6273854374885559,1.5842964053153992,Ouro 2.6B Thinking,196,
mean_without_norm,2.167339563369751,1.793246865272522,0.1870463490486145,1.9802932143211365,Ouro 2.6B Thinking,196,
attention_with_norm,3.8928143978118896,-0.865419328212738,2.379116863012314,1.5136975347995758,Ouro 2.6B Thinking,197,
attention_without_norm,4.0045647621154785,-0.236117884516716,2.1203413233160973,1.8842234387993813,Ouro 2.6B Thinking,197,
mean_with_norm,3.5079376697540283,-0.7893359065055847,2.1486367881298065,1.3593008816242218,Ouro 2.6B Thinking,197,
mean_without_norm,3.636707067489624,-0.20718304812908173,1.9219450578093529,1.7147620096802711,Ouro 2.6B Thinking,197,
attention_with_norm,1.9801336526870728,0.32935595512390137,0.8253888487815857,1.154744803905487,Ouro 2.6B Thinking,198,
attention_without_norm,2.2366092205047607,1.3809611797332764,0.4278240203857422,1.8087852001190186,Ouro 2.6B Thinking,198,
mean_with_norm,0.8035598397254944,1.5308821201324463,-0.36366114020347595,1.1672209799289703,Ouro 2.6B Thinking,198,
mean_without_norm,1.64442777633667,2.032024383544922,-0.19379830360412598,1.838226079940796,Ouro 2.6B Thinking,198,
attention_with_norm,0.4416910409927368,1.5806853771209717,-0.5694971680641174,1.0111882090568542,Ouro 2.6B Thinking,199,
attention_without_norm,1.7043371200561523,1.8513402938842773,-0.0735015869140625,1.7778387069702148,Ouro 2.6B Thinking,199,
mean_with_norm,0.47341233491897583,1.4541797637939453,-0.49038371443748474,0.9637960493564606,Ouro 2.6B Thinking,199,
mean_without_norm,1.4603784084320068,1.9611339569091797,-0.2503777742385864,1.7107561826705933,Ouro 2.6B Thinking,199,
attention_with_norm,0.6351838111877441,2.5496509075164795,-0.9572335481643677,1.5924173593521118,Ouro RLTT local,0,
attention_without_norm,1.4821979999542236,2.292609930038452,-0.40520596504211426,1.887403964996338,Ouro RLTT local,0,
mean_with_norm,0.9775440096855164,1.8921610116958618,-0.45730850100517273,1.434852510690689,Ouro RLTT local,0,
mean_without_norm,1.414722204208374,2.6214630603790283,-0.6033704280853271,2.018092632293701,Ouro RLTT local,0,
attention_with_norm,1.7554078102111816,0.8037744164466858,0.4758166968822479,1.2795911133289337,Ouro RLTT local,1,
attention_without_norm,2.351025104522705,1.3835551738739014,0.48373496532440186,1.8672901391983032,Ouro RLTT local,1,
mean_with_norm,2.017754077911377,0.3359065651893616,0.8409237563610077,1.1768303215503693,Ouro RLTT local,1,
mean_without_norm,2.3911495208740234,0.6616725921630859,0.8647384643554688,1.5264110565185547,Ouro RLTT local,1,
attention_with_norm,2.29952073097229,-0.23218460381031036,1.2658526673913002,1.0336680635809898,Ouro RLTT local,2,
attention_without_norm,2.553349494934082,0.5066481232643127,1.0233506858348846,1.5299988090991974,Ouro RLTT local,2,
